timestamp_utc,run_id,pg_version,query,phase,batch_index,copy_index,batchnum,runs,server_planning_ms,server_execution_ms,plan_nodes,scan_nodes,rows_out,rows_processed,rows_estimated,bytes_processed,rows_removed_filter,workers_launched,relations,shared_hit_blks,shared_read_blks,shared_dirtied_blks,shared_written_blks,temp_read_blks,temp_written_blks,failed,cpu_pkg_temp_c
2026-09-18T12:50:33Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10168.sql,measured,1,1,1,1,4.543,1355.072,18,7,10,4333903,10,126054212,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5258703,0,0,0,0,0,0,85.0
2026-09-18T12:50:45Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10169.sql,warmup,1,1,1,1,4.952,11477.732,19,6,10,61612695,10,1237072470,0,4,lineitem;partsupp;orders;customer;supplier;nation,60126996,0,0,0,36315,36320,0,96.0
2026-09-18T12:50:57Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10169.sql,measured,1,1,1,1,3.727,11941.547,19,6,10,61612695,10,1237072470,0,4,lineitem;partsupp;orders;customer;supplier;nation,60126996,0,0,0,36315,36320,0,93.0
2026-09-18T12:50:59Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10170.sql,warmup,1,1,1,1,1.377,2370.380,13,4,10,10910431,10,363451889,0,4,lineitem;orders;ixtest_orders_orderdate;part,143120,0,0,0,0,0,0,88.0
2026-09-18T12:51:02Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10170.sql,measured,1,1,1,1,1.417,2375.468,13,4,10,10910431,10,363451889,0,4,lineitem;orders;ixtest_orders_orderdate;part,143119,0,0,0,0,0,0,93.0
2026-09-18T12:51:03Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10172.sql,warmup,1,1,1,1,1.024,915.668,10,3,100,9642590,100,218001692,0,4,lineitem;orders;ixtest_orders_orderdate,139020,0,0,0,0,0,0,90.0
2026-09-18T12:51:04Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10172.sql,measured,1,1,1,1,1.105,939.695,10,3,100,9642590,100,218001692,0,4,lineitem;orders;ixtest_orders_orderdate,139020,0,0,0,0,0,0,86.0
2026-09-18T12:51:05Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10173.sql,warmup,1,1,1,1,3.490,1343.251,18,7,10,4355126,10,120406015,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295863,0,0,0,0,0,0,86.0
2026-09-18T12:51:07Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10173.sql,measured,1,1,1,1,3.240,1339.335,18,7,10,4355126,10,120406015,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,90.0
2026-09-18T12:51:07Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10174.sql,warmup,1,1,1,1,2.718,109.249,20,7,0,400010,3750,14400080,5,4,partsupp;nation;region;supplier;ixtest_supplier_nationkey;lineitem;part,4213,0,0,0,0,0,0,90.0
2026-09-18T12:51:07Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10174.sql,measured,1,1,1,1,4.211,98.791,20,7,0,400010,3750,14400080,5,4,partsupp;nation;region;supplier;ixtest_supplier_nationkey;lineitem;part,4213,0,0,0,0,0,0,90.0
2026-09-18T12:51:09Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10175.sql,warmup,1,1,1,1,3.621,1765.583,19,7,10,16062667,10,456934159,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5258704,0,0,0,0,0,0,95.0
2026-09-18T12:51:11Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10175.sql,measured,1,1,1,1,3.248,1758.626,19,7,10,16062666,10,456934062,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5258704,0,0,0,0,0,0,90.0
2026-09-18T12:51:24Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10177.sql,warmup,1,1,1,1,1.956,13068.805,15,4,5,82215810,5,2430887110,0,4,lineitem;part;orders;partsupp,934838,0,0,0,45011,45019,0,92.0
2026-09-18T12:51:37Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10177.sql,measured,1,1,1,1,1.963,12724.998,15,4,5,82215810,5,2430887110,0,4,lineitem;part;orders;partsupp,934838,0,0,0,45010,45018,0,89.0
2026-09-18T12:51:39Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10178.sql,warmup,1,1,1,1,3.232,1821.253,19,7,10,16011163,10,431698180,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,84.0
2026-09-18T12:51:40Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10178.sql,measured,1,1,1,1,3.421,1841.927,19,7,10,16011163,10,431698180,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295863,0,0,0,0,0,0,92.0
2026-09-18T12:51:46Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10179.sql,warmup,1,1,1,1,5.191,5273.586,20,7,25,21828311,25,524366572,1,4,lineitem;partsupp;orders;customer;supplier;part;nation,32345058,0,0,0,0,0,0,96.0
2026-09-18T12:51:52Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10179.sql,measured,1,1,1,1,5.678,5606.225,20,7,25,21828311,25,524366572,1,4,lineitem;partsupp;orders;customer;supplier;part;nation,32345058,0,0,0,0,0,0,94.0
2026-09-18T12:51:53Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10180.sql,warmup,1,1,1,1,1.620,994.103,10,3,100,3620200,100,162614200,0,0,partsupp;supplier;part,21914,0,0,0,0,0,0,93.0
2026-09-18T12:51:54Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10180.sql,measured,1,1,1,1,1.166,1003.653,10,3,100,3620200,100,162614200,0,0,partsupp;supplier;part,21914,0,0,0,0,0,0,86.0
2026-09-18T12:51:55Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10181.sql,warmup,1,1,1,1,3.496,1623.224,18,7,10,1471285,10,25746275,34,2,part;partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem,5293947,0,0,0,0,0,0,89.0
2026-09-18T12:51:57Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10181.sql,measured,1,1,1,1,3.453,1620.683,18,7,10,1471285,10,25746275,34,2,part;partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem,5293947,0,0,0,0,0,0,88.0
2026-09-18T12:51:59Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10182.sql,warmup,1,1,1,1,3.286,2013.400,22,7,10,10596454,10,407625518,0,4,lineitem;ixtest_lineitem_shipdate;partsupp;supplier;nation;region;part,113266,0,0,0,1428,2542,0,91.0
2026-09-18T12:52:01Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10182.sql,measured,1,1,1,1,3.283,1957.503,22,7,10,10596042,10,407585554,0,4,lineitem;ixtest_lineitem_shipdate;partsupp;supplier;nation;region;part,113266,0,0,0,1428,2541,0,87.0
2026-09-18T12:52:02Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10183.sql,warmup,1,1,1,1,2.048,863.694,19,6,25,9219045,25,242946510,0,4,lineitem;ixtest_lineitem_shipdate;partsupp;supplier;nation;part,109795,0,0,0,0,0,0,87.0
2026-09-18T12:52:03Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10183.sql,measured,1,1,1,1,2.037,892.350,19,6,25,9219045,25,242946510,0,4,lineitem;ixtest_lineitem_shipdate;partsupp;supplier;nation;part,109794,0,0,0,0,0,0,96.0
2026-09-18T12:52:15Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10184.sql,warmup,1,1,1,1,2.386,11672.717,14,4,100,61258927,100,2711916399,0,4,partsupp;supplier;part;lineitem,6782518,0,0,0,0,0,0,92.0
2026-09-18T12:52:27Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10184.sql,measured,1,1,1,1,2.012,11654.300,14,4,100,61258652,100,2711906224,0,4,partsupp;supplier;part;lineitem,6782513,0,0,0,0,0,0,90.0
2026-09-18T12:52:29Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10185.sql,warmup,1,1,1,1,2.544,1886.064,17,5,10,16459050,10,526515020,20,4,partsupp;supplier;nation;lineitem;part,5385811,0,0,0,0,0,0,82.0
2026-09-18T12:52:31Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10185.sql,measured,1,1,1,1,2.540,1924.249,17,5,10,16459050,10,526515020,20,4,partsupp;supplier;nation;lineitem;part,5385812,0,0,0,0,0,0,85.0
2026-09-18T12:52:32Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10186.sql,warmup,1,1,1,1,3.498,1739.945,20,7,10,15716353,10,480462948,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295923,0,0,0,0,0,0,92.0
2026-09-18T12:52:34Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10186.sql,measured,1,1,1,1,4.787,1797.530,20,7,10,15716369,10,480464484,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295924,0,0,0,0,0,0,88.0
2026-09-18T12:52:35Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10187.sql,warmup,1,1,1,1,1.814,239.547,12,3,10,2565276,10,55202552,10118,3,partsupp;part;supplier,22583,0,0,0,0,0,0,88.0
2026-09-18T12:52:35Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10187.sql,measured,1,1,1,1,1.979,250.163,12,3,10,2565276,10,55202552,10118,3,partsupp;part;supplier,22583,0,0,0,0,0,0,88.0
2026-09-18T12:52:35Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10188.sql,warmup,1,1,1,1,3.697,218.037,19,5,100,2933540,100,63060160,0,3,partsupp;supplier;nation;region;part,22615,0,0,0,0,0,0,96.0
2026-09-18T12:52:36Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10188.sql,measured,1,1,1,1,2.858,191.485,19,5,100,2933540,100,63060160,0,3,partsupp;supplier;nation;region;part,22615,0,0,0,0,0,0,96.0
2026-09-18T12:52:36Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10189.sql,warmup,1,1,1,1,0.896,334.588,7,2,7,1830042,7,21049197,0,4,lineitem;ixtest_lineitem_shipdate,105858,0,0,0,0,0,0,96.0
2026-09-18T12:52:37Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10189.sql,measured,1,1,1,1,1.091,337.594,7,2,7,1830042,7,21049197,0,4,lineitem;ixtest_lineitem_shipdate,105858,0,0,0,0,0,0,94.0
2026-09-18T12:52:42Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/1019.sql,warmup,1,1,1,1,2.428,4960.482,30,10,5,18290748,5,436178250,27119,3,orders;customer;nation;region;partsupp;supplier;ixtest_orders_orderdate;idx_customer_nation,779961,129,0,0,0,0,0,89.0
2026-09-18T12:52:47Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/1019.sql,measured,1,1,1,1,2.006,4891.676,30,10,5,18290748,5,436178250,27119,3,orders;customer;nation;region;partsupp;supplier;ixtest_orders_orderdate;idx_customer_nation,780090,0,0,0,0,0,0,84.0
2026-09-18T12:52:48Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10190.sql,warmup,1,1,1,1,0.696,875.456,5,2,100,2083940,100,24120864,0,0,lineitem;ixtest_lineitem_shipdate,105764,0,0,0,0,0,0,84.0
2026-09-18T12:52:49Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10190.sql,measured,1,1,1,1,0.688,874.091,5,2,100,2083940,100,24120864,0,0,lineitem;ixtest_lineitem_shipdate,105764,0,0,0,0,0,0,73.0
2026-09-18T12:52:50Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10191.sql,warmup,1,1,1,1,1.193,1587.000,10,3,100,5010200,100,286120600,0,0,part;partsupp;supplier,54557,0,0,0,0,0,0,87.0
2026-09-18T12:52:52Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10191.sql,measured,1,1,1,1,1.179,1586.078,10,3,100,5010200,100,286120600,0,0,part;partsupp;supplier,54557,0,0,0,0,0,0,84.0
2026-09-18T12:52:53Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10192.sql,warmup,1,1,1,1,3.238,1325.276,18,7,10,4355126,10,120406015,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,84.0
2026-09-18T12:52:55Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10192.sql,measured,1,1,1,1,3.848,1354.988,18,7,10,4355126,10,120406015,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295863,0,0,0,0,0,0,78.0
2026-09-18T12:53:03Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10193.sql,warmup,1,1,1,1,3.836,8244.604,20,6,10,30652476,10,1260130139,0,4,lineitem;orders;ixtest_orders_orderdate;part;partsupp;supplier,768021,0,0,0,0,0,0,90.0
2026-09-18T12:53:11Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10193.sql,measured,1,1,1,1,3.028,8150.864,20,6,10,30652476,10,1260130139,0,4,lineitem;orders;ixtest_orders_orderdate;part;partsupp;supplier,768021,0,0,0,0,0,0,87.0
2026-09-18T12:53:13Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10194.sql,warmup,1,1,1,1,1.506,1324.310,16,4,10,16953100,10,436297470,0,4,lineitem;orders;customer;nation,142372,0,0,0,0,0,0,94.0
2026-09-18T12:53:14Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10194.sql,measured,1,1,1,1,1.650,1400.592,16,4,10,16953100,10,436297470,0,4,lineitem;orders;customer;nation,142372,0,0,0,0,0,0,92.0
2026-09-18T12:53:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10195.sql,warmup,1,1,1,1,6.434,1685.225,21,8,10,4598504,10,93677532,5,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;orders;customer,7039902,0,0,0,0,0,0,90.0
2026-09-18T12:53:18Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10195.sql,measured,1,1,1,1,6.990,1696.724,21,8,10,4598504,10,93677532,5,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;orders;customer,7039902,0,0,0,0,0,0,88.0
2026-09-18T12:53:19Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10196.sql,warmup,1,1,1,1,1.760,1423.719,17,5,3750,2181718,3750,46989484,513,2,part;supplier;nation;region;lineitem,3618211,1529,0,0,0,0,0,86.0
2026-09-18T12:53:21Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10196.sql,measured,1,1,1,1,1.740,1383.436,17,5,3750,2177874,3750,46743468,513,2,part;supplier;nation;region;lineitem,3619740,0,0,0,0,0,0,85.0
2026-09-18T12:53:22Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10197.sql,warmup,1,1,1,1,2.863,1491.612,21,6,25,19813495,25,520856630,208547,4,lineitem;orders;partsupp;supplier;nation;part,142635,0,0,0,0,0,0,92.0
2026-09-18T12:53:24Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10197.sql,measured,1,1,1,1,2.925,1556.539,21,6,25,19813495,25,520856630,208547,4,lineitem;orders;partsupp;supplier;nation;part,142635,0,0,0,0,0,0,94.0
2026-09-18T12:53:35Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10198.sql,warmup,1,1,1,1,3.735,11101.811,19,6,10,61612695,10,1237072470,0,4,lineitem;partsupp;orders;customer;supplier;nation,60126996,0,0,0,36315,36320,0,96.0
2026-09-18T12:53:47Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10198.sql,measured,1,1,1,1,3.714,11761.330,19,6,10,61612695,10,1237072470,0,4,lineitem;partsupp;orders;customer;supplier;nation,60126996,0,0,0,36315,36320,0,93.0
2026-09-18T12:53:47Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10199.sql,warmup,1,1,1,1,0.730,315.941,7,2,7,1818010,7,20911804,0,4,lineitem;ixtest_lineitem_shipdate,105872,0,0,0,0,0,0,93.0
2026-09-18T12:53:48Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10199.sql,measured,1,1,1,1,0.859,319.914,7,2,7,1818010,7,20911804,0,4,lineitem;ixtest_lineitem_shipdate,105872,0,0,0,0,0,0,93.0
2026-09-18T12:53:49Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10200.sql,warmup,1,1,1,1,4.070,1348.539,18,7,10,4323882,10,125658668,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5258704,0,0,0,0,0,0,91.0
2026-09-18T12:53:51Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10200.sql,measured,1,1,1,1,4.356,1351.027,18,7,10,4323882,10,125658668,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5258704,0,0,0,0,0,0,89.0
2026-09-18T12:53:57Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10201.sql,warmup,1,1,1,1,3.366,5849.720,18,5,10,44899178,10,1647282866,0,4,lineitem;orders;partsupp;supplier;part,123186,0,0,0,15018,27679,0,93.0
2026-09-18T12:54:03Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10201.sql,measured,1,1,1,1,2.852,5793.045,18,5,10,44899967,10,1647359399,0,4,lineitem;orders;partsupp;supplier;part,123186,0,0,0,14997,27587,0,91.0
2026-09-18T12:54:03Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10202.sql,warmup,1,1,1,1,1.205,693.403,10,3,100,3020197,100,84814381,0,0,partsupp;supplier;part,21914,0,0,0,0,0,0,91.0
2026-09-18T12:54:04Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10202.sql,measured,1,1,1,1,1.200,693.367,10,3,100,3020197,100,84814381,0,0,partsupp;supplier;part,21914,0,0,0,0,0,0,89.0
2026-09-18T12:54:08Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10203.sql,warmup,1,1,1,1,1.071,3852.527,9,2,10,14594354,10,638265729,0,4,lineitem;part,116731,0,0,0,5730,10512,0,92.0
2026-09-18T12:54:12Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10203.sql,measured,1,1,1,1,1.076,3835.720,9,2,10,14594630,10,638293605,0,4,lineitem;part,116731,0,0,0,5724,10500,0,86.0
2026-09-18T12:54:15Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10204.sql,warmup,1,1,1,1,1.948,2387.094,19,6,10,6483879,10,310199821,0,4,lineitem;ixtest_lineitem_shipdate;supplier;nation;region;part,111064,0,0,0,0,0,0,87.0
2026-09-18T12:54:17Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10204.sql,measured,1,1,1,1,1.950,2450.376,19,6,10,6483879,10,310199821,0,4,lineitem;ixtest_lineitem_shipdate;supplier;nation;region;part,111064,0,0,0,0,0,0,89.0
2026-09-18T12:54:23Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10205.sql,warmup,1,1,1,1,3.410,5492.890,21,6,100,35950770,100,1614687125,0,4,lineitem;partsupp;supplier;nation;region;part,120050,0,0,0,15764,28295,0,87.0
2026-09-18T12:54:28Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10205.sql,measured,1,1,1,1,3.398,5528.373,21,6,100,35946803,100,1614286458,0,4,lineitem;partsupp;supplier;nation;region;part,120049,0,0,0,15817,28605,0,93.0
2026-09-18T12:54:30Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10206.sql,warmup,1,1,1,1,3.440,1312.157,18,7,10,4318190,10,125434170,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5258704,0,0,0,0,0,0,85.0
2026-09-18T12:54:31Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10206.sql,measured,1,1,1,1,4.391,1327.000,18,7,10,4318190,10,125434170,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5258704,0,0,0,0,0,0,85.0
2026-09-18T12:54:33Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10207.sql,warmup,1,1,1,1,2.102,1508.575,16,5,10,10809699,10,293855594,0,4,lineitem;orders;ixtest_orders_orderdate;customer;part,143477,0,0,0,0,0,0,83.0
2026-09-18T12:54:34Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10207.sql,measured,1,1,1,1,1.775,1494.142,16,5,10,10809959,10,293873534,0,4,lineitem;orders;ixtest_orders_orderdate;customer;part,143478,0,0,0,0,0,0,80.0
2026-09-18T12:54:35Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10208.sql,warmup,1,1,1,1,1.899,562.670,20,6,10,9175467,10,177293640,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation,140494,0,0,0,0,0,0,80.0
2026-09-18T12:54:36Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10208.sql,measured,1,1,1,1,2.081,576.736,20,6,10,9175467,10,177293640,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation,140492,0,0,0,0,0,0,95.0
2026-09-18T12:54:36Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10209.sql,warmup,1,1,1,1,0.916,346.195,6,2,4,1829987,6,14641664,0,4,lineitem;ixtest_lineitem_shipdate,105855,0,0,0,0,0,0,95.0
2026-09-18T12:54:36Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10209.sql,measured,1,1,1,1,0.916,329.770,6,2,4,1829987,6,14641664,0,4,lineitem;ixtest_lineitem_shipdate,105855,0,0,0,0,0,0,95.0
2026-09-18T12:54:37Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10210.sql,warmup,1,1,1,1,1.562,563.880,16,5,25,8280357,25,156527920,0,4,lineitem;orders;ixtest_orders_orderdate;customer;nation,142565,0,0,0,0,0,0,96.0
2026-09-18T12:54:38Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10210.sql,measured,1,1,1,1,1.449,529.836,16,5,25,8280357,25,156527920,0,4,lineitem;orders;ixtest_orders_orderdate;customer;nation,142564,0,0,0,0,0,0,96.0
2026-09-18T12:54:53Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10211.sql,warmup,1,1,1,1,,,,,,,,,,,,,,,,,,1,96.0
2026-09-18T12:55:08Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10211.sql,measured,1,1,1,1,,,,,,,,,,,,,,,,,,1,90.0
2026-09-18T12:55:08Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10212.sql,warmup,1,1,1,1,1.047,362.208,7,2,7,1818010,7,20911804,0,4,lineitem;ixtest_lineitem_shipdate,105872,0,0,0,0,0,0,90.0
2026-09-18T12:55:09Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10212.sql,measured,1,1,1,1,0.863,346.236,7,2,7,1818010,7,20911804,0,4,lineitem;ixtest_lineitem_shipdate,105872,0,0,0,0,0,0,90.0
2026-09-18T12:55:14Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10213.sql,warmup,1,1,1,1,11.579,4921.249,25,9,10,34988622,10,1176241403,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;orders;customer;part,5322478,0,0,0,39318,39323,0,94.0
2026-09-18T12:55:19Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10213.sql,measured,1,1,1,1,9.603,5337.671,25,9,10,34988622,10,1176241403,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;orders;customer;part,5322478,0,0,0,39317,39322,0,92.0
2026-09-18T12:55:24Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10214.sql,warmup,1,1,1,1,1.394,4821.610,12,3,10,33606095,10,1314459120,0,4,lineitem;part;orders,120897,0,0,0,45442,45450,0,93.0
2026-09-18T12:55:29Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10214.sql,measured,1,1,1,1,1.458,4608.272,12,3,10,33606095,10,1314459120,0,4,lineitem;part;orders,120897,0,0,0,45443,45451,0,80.0
2026-09-18T12:55:31Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10215.sql,warmup,1,1,1,1,1.731,1520.641,18,5,10,4530360,10,309838000,0,3,partsupp;supplier;nation;region;part,19037,0,0,0,0,0,0,92.0
2026-09-18T12:55:32Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10215.sql,measured,1,1,1,1,1.785,1523.754,18,5,10,4530360,10,309838000,0,3,partsupp;supplier;nation;region;part,19037,0,0,0,0,0,0,88.0
2026-09-18T12:55:34Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10216.sql,warmup,1,1,1,1,3.517,1340.782,18,7,10,4348361,10,126465709,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295863,0,0,0,0,0,0,91.0
2026-09-18T12:55:35Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10216.sql,measured,1,1,1,1,5.079,1360.421,18,7,10,4348361,10,126465709,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,86.0
2026-09-18T12:55:36Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10217.sql,warmup,1,1,1,1,1.554,525.769,17,5,10,8273023,10,156320910,0,4,lineitem;orders;ixtest_orders_orderdate;customer;nation,142566,0,0,0,0,0,0,86.0
2026-09-18T12:55:36Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10217.sql,measured,1,1,1,1,2.344,584.146,17,5,10,8273023,10,156320910,0,4,lineitem;orders;ixtest_orders_orderdate;customer;nation,142566,0,0,0,0,0,0,95.0
2026-09-18T12:55:38Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10218.sql,warmup,1,1,1,1,4.178,1938.673,19,7,10,16062669,10,451837391,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5258704,0,0,0,0,0,0,88.0
2026-09-18T12:55:40Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10218.sql,measured,1,1,1,1,3.367,1844.062,19,7,10,16062668,10,451837322,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5258704,0,0,0,0,0,0,94.0
2026-09-18T12:55:42Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10219.sql,warmup,1,1,1,1,3.682,1297.962,25,8,25,15813025,25,434885220,0,3,partsupp;lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation;part,142024,0,0,0,0,0,0,97.0
2026-09-18T12:55:43Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10219.sql,measured,1,1,1,1,3.949,1330.256,25,8,25,15813025,25,434885220,0,3,partsupp;lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation;part,142025,0,0,0,0,0,0,96.0
